Values for the energy of the high-energetic photons in units of m_e*c^2, Corresponding values for the sum of the number-density in m^(-3), Corresponding values for the number-density of the injected HEPs in m^(-3)
125.70528370042744 16758321.075325701 0.0
133.1175437032929 15527516.664053515 0.0
140.96687044458608 14383897.223248241 0.0
149.27903573125468 13321791.987267165 0.0
158.08133101467354 12335421.786671199 0.0
167.40265699705796 11419766.682229927 0.0
177.27361852155317 10570039.859885689 0.0
187.72662505755505 9781609.909543552 0.0
198.7959971111842 9050617.502167318 0.0
210.51807891029614 8373140.3111964 0.0
222.93135773400525 7745115.5877120765 0.0
236.07659027851952 7162907.08388936 0.0
249.99693647418522 6623549.945688725 0.0
264.7381011931047 6124012.311049546 0.0
280.3484843125974 5661156.671589126 0.0
296.879339627211 5232379.930862189 0.0
314.3849431310389 4835435.858434582 0.0
332.9227712228692 4467974.715172362 0.0
352.55368941926963 4127655.2866247743 0.0
373.3421521952079 3812615.9420537627 0.0
395.3564146083545 3521142.6957691954 0.0
418.6687564018907 3251418.646602988 0.0
443.35571932162514 3001734.225746595 0.0
469.49835842660457 2770760.355667867 0.0
497.18250821835016 2557162.1459353706 0.0
526.4990644625065 2359556.171501987 0.0
557.5442826282101 2176736.5711341524 0.0
590.4200939250538 2007731.9771836293 0.0
625.234439975281 1851513.4161770428 0.0
662.1016272200683 1707018.6294583254 0.0
701.1427022234951 1573428.552573615 0.0
742.4858491064654 1449996.8624137386 0.0
786.2668104154667 1335915.6986175638 0.0
832.6293328080186 1230435.933288877 0.0
881.7256390181325 1132994.5968470045 0.0
933.716927651395 1043004.7116077521 0.0
988.7739024506598 959853.5078481938 0.0
1047.07733277009 883053.4261867406 0.0
1108.818647097775 812176.43312326 0.0
1174.200561575616 746761.3006519071 0.0
1243.4377455801534 686376.880866405 0.0
1316.757526549596 630689.2516997862 0.0
1394.400636371259 579354.2048951546 0.0
1476.6220017800201 532021.969570327 0.0
1563.6915813629182 488402.6689436286 0.0
1655.8952519180516 448238.31561308523 0.0
1753.535747077962 411261.64009038016 0.0
1856.9336512793175 377217.7980356135 0.0
1966.4284523423657 345905.3729232925 0.0
2082.379656116186 317123.82384172874 0.0
2205.167966849365 290661.3321994378 0.0
2335.1965371617366 266338.2035092626 0.0
2472.892291721137 243987.71723545864 0.0
2618.70732897129 223459.10521035877 0.0
2773.1204055131034 204608.29749929218 0.0
2936.6385080130776 187304.42921030597 0.0
3109.798517799888 171428.7164702954 0.0
3293.1689736145436 156862.56840263345 0.0
3487.3519383017947 143508.4236975877 0.0
3692.984975571662 131264.50975349607 0.0
3910.7432433215504 120045.82992294576 0.0
4141.34171039179 109768.41083744621 0.0
4385.537504033128 100358.85246030899 0.0
4644.132395793438 91744.0590012905 0.0
4917.975433985749 83861.91434376956 0.0
5207.96573138073 76650.88014079715 0.0
5515.055417276535 70057.34305568629 0.0
5840.252763638567 64028.620904015836 0.0
6184.625495573259 58518.666421052214 0.0
6549.304297005251 53482.12000046282 0.0
6935.486523068044 48879.7417947465 0.0
7344.440131397363 44672.68984191086 0.0
7777.507845234522 40827.626994775295 0.0
8236.111562008982 37311.57031136699 0.0
8721.75702187448 34096.24898484441 0.0
9236.038751527276 31154.021011706725 0.0
9780.645299538497 28461.293336019262 0.0
10357.364780389864 25994.956549620583 0.0
10968.090745415539 23735.805827136395 0.0
11614.828399926431 21664.59130485309 0.0
12299.701186929491 19765.88694586916 0.0
13024.957759058469 17743.35022763533 0.0
13792.979361607499 15423.940516185015 0.0
14606.287650907692 13248.361454396749 0.0
15467.552973717671 11328.541158693348 0.0
16379.603134811276 9682.701164065196 0.0
17345.432681549417 8291.782452119325 0.0
18368.21273592039 7123.612780672054 0.0
19451.3014063302 6143.829058015094 0.0
20598.254813327956 5321.1256873695565 0.0
21812.838765467313 4628.096817818865 0.0
23099.041123639738 4042.2144326336493 0.0
24461.084894475393 3544.7550872656293 0.0
25903.442095801183 3120.5151800953736 0.0
27430.848439681053 2757.2352975803246 0.0
29048.3188812471 2444.7682718147494 0.0
30761.1640843737 2175.0474619115366 0.0
32575.00785825641 1941.2996655715021 0.0
34495.80562214519 1738.0599763630303 0.0
36529.863958857604 1560.7719882667752 0.0
38683.86132127261 1405.0974520893137 0.0
40964.86995979083 1262.5022718152989 0.0
43380.37914275529 1129.023854592887 0.0
45938.31974607376 994.1421764858 0.0
48647.09029277684 870.767463247941 0.0
51515.584528009225 722.7695719607187 0.0
54553.22061999071 527.1224760688223 0.0
57769.972082822685 381.2711688569733 0.0
61176.40052266966 281.82284635391096 0.0
64783.690314832245 213.93860628144202 0.0
68603.68532556712 166.635417545967 0.0
72648.92779922257 132.73364747541186 0.0
76932.69953836878 107.8076415236885 0.0
81469.06551213068 89.02871314405263 0.0
86272.920035903 74.58080306778729 0.0
91360.03567406886 63.25256604593529 0.0
96747.11502628682 54.21514425543382 0.0
102451.845567375 46.91801284339569 0.0
108492.9577208509 40.92631402611645 0.0
114890.28635679976 35.97152234831496 0.0
121664.83591598735 31.809711672932227 0.0
128838.84937404067 28.301541271888187 0.0
136435.881272129 25.302673235586635 0.0
144480.87505392692 22.732177366354517 0.0
153000.24496277954 20.504037539115767 0.0
162021.9627679667 18.567038977359942 0.0
171575.6496048128 16.870268105700458 0.0
181692.67323018538 15.37598184470841 0.0
192406.25101270145 14.055566868304242 0.0
203751.55899578915 12.880320437534563 0.0
215765.8473916942 11.834364372667913 0.0
228488.56288563614 10.894021954272313 0.0
241961.47815167613 10.047965060083078 0.0
256228.8290055353 9.28598567031513 0.0
271337.4596446807 8.603739089289562 0.0
287336.97645255364 7.97744279454344 0.0
304279.9108719147 7.407520485777261 0.0
322221.8918820864 6.891571071921735 0.0
341221.8286463765 6.41977336921297 0.0
361342.10392937635 5.985348150367089 0.0
382648.77891918673 5.589251307746752 0.0
405211.81012706505 5.222495795376566 0.0
429105.2790766395 4.887382730843903 0.0
454407.6355368353 4.57567480511234 0.0
481201.9550971262 4.290794177107426 0.0
509576.21193081007 4.025290582030564 0.0
539623.5676418693 3.7802711144804317 0.0
571442.6771438024 3.5534684824317813 0.0
605138.012574711 3.343749725668611 0.0
640820.2063121704 3.147834375314486 0.0
678606.4142141016 2.9667490100343823 0.0
718620.7002782769 2.7981077897417395 0.0
760994.4439834178 2.6418657677949686 0.0
805866.7716493219 2.4960721020871843 0.0
853385.013232306 2.3607141621998737 0.0
903705.1860557576 2.234460984233737 0.0
956992.5070640511 2.117331793739317 0.0
1013421.9352817038 2.008323968820846 0.0
